codigo_postal;municipio_nombre
06720;Villanueva de la Serena
06730;Acedera
06730;Navalvillar de Pela
06731;Navalvillar de Pela
06740;Orellana la Vieja
06750;Orellana de la Sierra
06760;Navalvillar de Pela
06770;Casas de Don Pedro
06800;Badajoz
06800;Mérida
06810;Calamonte
06820;Don Álvaro
06830;Zarza, La
06840;Alange
06850;Arroyo de San Serván
06860;Esparragalejo
06870;Garrovilla, La
06880;Torremayor
06890;Valverde de Mérida
06891;Mirandilla
06892;Trujillanos
06893;San Pedro de Mérida
06894;Aljucén
06894;Carrascalejo, El
06900;Llerena
06906;Puebla del Maestre
06907;Montemolín
06908;Montemolín
06909;Trasierra
06910;Granja de Torrehermosa
06919;Peraleda del Zaucejo
06920;Azuaga
06927;Valverde de Llerena
06928;Malcocinado
06929;Azuaga
06930;Berlanga
06939;Maguilla
06940;Ahillones
06950;Villagarcía de la Torre
06960;Casas de Reina
06970;Reina
06980;Fuente del Arco
07001;Palma de Mallorca
07002;Palma de Mallorca
07003;Palma de Mallorca
07004;Palma de Mallorca
07005;Palma de Mallorca
07006;Palma de Mallorca
07007;Palma de Mallorca
07008;Palma de Mallorca
07009;Palma de Mallorca
07010;Palma de Mallorca
07011;Palma de Mallorca
07012;Palma de Mallorca
07013;Palma de Mallorca
07014;Palma de Mallorca
07015;Palma de Mallorca
07071;Palma de Mallorca
07100;Sóller
07101;Sóller
07108;Sóller
07109;Fornalutx
07110;Bunyola
07120;Almería
07120;Palma de Mallorca
07140;Sencelles
07141;Marratxí
07142;Santa Eugènia
07143;Sencelles
07144;Costitx
07144;Sencelles
07150;Andratx
07157;Andratx
07159;Andratx
07160;Andratx
07160;Calvià
07170;Valldemossa
07179;Deià
07179;Sóller
07180;Calvià
07181;Calvià
07183;Calvià
07184;Calvià
07190;Banyalbufar
07190;Esporles
07190;Valldemossa
07191;Banyalbufar
07192;Estellencs
07193;Bunyola
07194;Puigpunyent
07195;Puigpunyent
07196;Calvià
07198;Palma de Mallorca
07199;Palma de Mallorca
07200;Felanitx
07208;Felanitx
07209;Felanitx
07210;Algaida
07220;Algaida
07230;Montuïri
07240;Sant Joan
07250;Vilafranca de Bonany
07259;Ariany
07260;Porreres
07300;Inca
07310;Campanet
07311;Búger
07312;Mancor de la Vall
07313;Selva
07314;Selva
07315;Escorca
07316;Selva
07320;Santa María del Camí
07330;Consell
07340;Alaró
07349;Bunyola
07350;Binissalem
07360;Lloseta
07369;Selva
07400;Alcúdia
07420;Pobla, Sa
07430;Llubí
07440;Muro
07450;Santa Margalida
07458;Muro
07458;Santa Margalida
07459;Santa Margalida
07460;Pollença
07469;Pollença
07470;Pollença
07500;Manacor
07509;Manacor
07510;Sineu
07511;Sencelles
07518;Lloret de Vistalegre
07519;Maria de la Salut
07520;Petra
07529;Ariany
07530;Sant Llorenç des Cardassar
07540;Sant Llorenç des Cardassar
07550;Son Servera
07559;Son Servera
07560;Sant Llorenç des Cardassar
07560;Santanyí
07560;Son Servera
07570;Artà
07579;Artà
07580;Capdepera
07589;Capdepera
07590;Capdepera
07590;Son Servera
07600;Llucmajor
07600;Palma de Mallorca
07608;Palma de Mallorca
07609;Llucmajor
07610;Palma de Mallorca
07620;Llucmajor
07629;Algaida
07630;Campos
07638;Salines, Ses
07639;Campos
07639;Llucmajor
07640;Salines, Ses
07650;Santanyí
07659;Santanyí
07660;Santanyí
07669;Felanitx
07669;Santanyí
07670;Felanitx
07680;Manacor
07687;Manacor
07687;Sant Llorenç des Cardassar
07688;Manacor
07689;Manacor
07690;Santanyí
07691;Santanyí
07700;Maó-Mahón
07701;Maó-Mahón
07702;Maó-Mahón
07703;Maó-Mahón
07710;Sant Lluís
07711;Sant Lluís
07712;Maó-Mahón
07713;Sant Lluís
07714;Maó-Mahón
07720;Sant Joan
07720;Castell, Es
07730;Alaior
07730;Mercadal, Es
07740;Mercadal, Es
07748;Mercadal, Es
07749;Migjorn Gran, Es
07750;Ciutadella de Menorca
07750;Ferreries
07750;Son Servera
07760;Ciutadella de Menorca
07760;Santanyí
07769;Ciutadella de Menorca
07800;Eivissa
07800;Sant Antoni de Portmany
07800;Santa Eulària des Riu
07810;Sant Joan de Labritja
07811;Sant Joan de Labritja
07812;Sant Joan de Labritja
07814;Santa Eulària des Riu
07815;Sant Joan de Labritja
07816;Sant Antoni de Portmany
07817;Sant Josep de sa Talaia
07818;Sant Josep de sa Talaia
07819;Santa Eulària des Riu
07820;Sant Antoni de Portmany
07828;Sant Antoni de Portmany
07829;Sant Josep de sa Talaia
07830;Sant Josep de sa Talaia
07839;Sant Josep de sa Talaia
07840;Santa Eulària des Riu
07849;Santa Eulària des Riu
07850;Santa Eulària des Riu
07850;Santanyí
07860;Formentera
07870;Formentera
07871;Formentera
07872;Formentera
07961;Santanyí
08001;Barcelona
08002;Barcelona
08003;Barcelona
08004;Barcelona
08005;Barcelona
08006;Barcelona
08007;Barcelona
08008;Barcelona
08009;Barcelona
08010;Barcelona
08011;Barcelona
08012;Barcelona
08013;Barcelona
08014;Barcelona
08015;Barcelona
08016;Barcelona
08017;Barcelona
08018;Barcelona
08019;Barcelona
08020;Barcelona
08021;Barcelona
08022;Barcelona
08023;Barcelona
08024;Barcelona
08025;Barcelona
08026;Barcelona
08027;Barcelona
08028;Barcelona
08029;Barcelona
08030;Barcelona
08031;Barcelona
08032;Barcelona
08033;Barcelona
08034;Barcelona
08035;Barcelona
08036;Barcelona
08037;Barcelona
08038;Barcelona
08039;Barcelona
08040;Barcelona
08041;Barcelona
08042;Barcelona
08073;Cornellà de Llobregat
08100;Mollet del Vallès
08101;Piera
08104;Mollet del Vallès
08105;Sant Fost de Campsentelles
08106;Santa Maria de Martorelles
08107;Martorelles
08110;Montcada i Reixac
08120;Llagosta, La
08130;Santa Perpètua de Mogoda
08140;Caldes de Montbui
08146;Gallifa
08148;Estany, L'
08150;Parets del Vallès
08160;Montmeló
08170;Montornès del Vallès
08172;Sant Cugat del Vallès
08173;Sant Cugat del Vallès
08174;Sant Cugat del Vallès
08175;Sant Cugat del Vallès
08178;Collsuspina
08180;Moià
08181;Sentmenat
08182;Sant Feliu de Codines
08183;Castellcir
08183;Castellterçol
08183;Granera
08184;Palau-solità i Plegamans
08184;Sabadell
08185;Lliçà de Vall
08186;Lliçà d'Amunt
08187;Santa Eulàlia de Ronçana
08188;Vallromanes
08189;Sant Quirze Safaja
08190;Sant Cugat del Vallès
08191;Rubí
08192;Sant Quirze del Vallès
08193;Cerdanyola del Vallès
08194;Sant Quirze del Vallès
08195;Sant Cugat del Vallès
08196;Sant Cugat del Vallès
08197;Sant Cugat del Vallès
08198;Sant Cugat del Vallès
08201;Sabadell
08202;Sabadell
08203;Sabadell
08204;Mataró
08204;Sabadell
08205;Sabadell
08206;Sabadell
08207;Sabadell
08208;Sabadell
08210;Barberà del Vallès
08211;Castellar del Vallès
08212;Sant Llorenç Savall
08213;Polinyà
08214;Badia del Vallès
08220;Sant Boi de Llobregat
08221;Terrassa
08222;Terrassa
08223;Terrassa
08224;Terrassa
08225;Terrassa
08226;Terrassa
08227;Terrassa
08228;Terrassa
08230;Matadepera
08231;Ullastrell
08232;Viladecavalls
08233;Vacarisses
08240;Manresa
08241;Castellbell i el Vilar
08241;Manresa
08242;Manresa
08243;Manresa
08250;Sant Joan de Vilatorrada
08251;Castellnou de Bages
08251;Santpedor
08253;Sant Salvador de Guardiola
08254;Pont de Vilomara i Rocafort, El
08255;Castellfollit del Boix
08256;Aguilar de Segarra
08256;Rajadell
08257;Santa Eugènia de Berga
08259;Fonollosa
08260;Súria
08261;Cardona
08262;Callús
08263;Sant Mateu de Bages
08269;Navàs
08269;Sant Mateu de Bages
08270;Navarcles
08271;Artés
08272;Sant Fruitós de Bages
08273;Santa Maria d'Oló
08274;Sant Feliu Sasserra
08275;Calders
08275;Monistrol de Calders
08278;Mura
08278;Talamanca
08279;Avinyó
08280;Calaf
08281;Calonge de Segarra
08281;Prats de Rei, Els
08281;Sant Pere Sallavinera
08281;Molsosa, La
08282;Pujalt
08282;Sant Martí Sesgueioles
08283;Castellfollit de Riubregós
08289;Copons
08289;Veciana
08289;Sant Guim de Freixenet
08290;Cerdanyola del Vallès
08291;Ripollet
08292;Esparreguera
08293;Collbató
08294;Bruc, El
08295;Sant Vicenç de Castellet
08296;Castellbell i el Vilar
08297;Castellgalí
08298;Marganell
08299;Rellinars
08301;Mataró
08302;Mataró
08303;Mataró
08304;Mataró
08310;Argentona
08317;Òrrius
08318;Dosrius
08319;Dosrius
08320;Masnou, El
08328;Alella
08329;Teià
08330;Premià de Mar
08338;Premià de Dalt
08339;Vilassar de Dalt
08340;Vilassar de Mar
08348;Cabrils
08349;Cabrera de Mar
08350;Arenys de Mar
08358;Arenys de Munt
08359;Sant Iscle de Vallalta
08360;Canet de Mar
08370;Calella
08380;Malgrat de Mar
08389;Palafolls
08390;Montgat
08391;Tiana
08392;Sant Andreu de Llavaneres
08393;Caldes d'Estrac
08394;Sant Vicenç de Montalt
08395;Sant Pol de Mar
08396;Sant Cebrià de Vallalta
08397;Pineda de Mar
08398;Santa Susanna
08401;Granollers
08402;Granollers
08403;Granollers
08410;Vilanova del Vallès
08415;Bigues i Riells
08416;Bigues i Riells
08420;Canovelles
08430;Roca del Vallès, La
08440;Cardedeu
08445;Cànoves i Samalús
08450;Llinars del Vallès
08455;Vilalba Sasserra
08458;Sant Pere de Vilamajor
08459;Sant Antoni de Vilamajor
08460;Santa Maria de Palautordera
08461;Sant Esteve de Palautordera
08469;Fogars de Montclús
08469;Montseny
08470;Sant Celoni
08471;Vallgorguina
08472;Campins
08474;Gualba
08476;Sant Celoni
08479;Fogars de Montclús
08480;Ametlla del Vallès, L'
08490;Tordera
08495;Fogars de la Selva
08500;Vic
08503;Gurb
08503;Sant Bartomeu del Grau
08504;Sant Julià de Vilatorta
08504;Sant Sadurní d'Osormort
08505;Santa Eulàlia de Riuprimer
08506;Calldetenes
08507;Santa Eugènia de Berga
08508;Masies de Voltregà, Les
08509;Santa Cecília de Voltregà
08510;Masies de Roda, Les
08510;Roda de Ter
08511;Esquirol, L'
08511;Tavertet
08512;Sant Hipòlit de Voltregà
08513;Prats de Lluçanès
08514;Lluçà
08515;Sant Martí d'Albars
08516;Olost
08517;Sagàs
08517;Santa Maria de Merlès
08518;Oristà
08519;Folgueroles
08519;Tavèrnoles
08519;Vic
08519;Vilanova de Sau
08520;Franqueses del Vallès, Les
08521;Franqueses del Vallès, Les
08522;Malla
08529;Muntanyola
08530;Garriga, La
08540;Centelles
08550;Balenyà
08551;Tona
08552;Taradell
08553;Seva
08554;Seva
08559;Brull, El
08560;Manlleu
08569;Esquirol, L'
08569;Rupit i Pruit
08570;Torelló
08571;Sant Vicenç de Torelló
08572;Sant Pere de Torelló
08573;Orís
08580;Sant Quirze de Besora
08584;Santa Maria de Besora
08585;Montesquiu
08586;Sant Agustí de Lluçanès
08587;Alpens
08588;Sora
08589;Perafita
08589;Sant Boi de Lluçanès
08589;Sobremunt
08590;Figaró-Montmany
08591;Aiguafreda
08592;Sant Martí de Centelles
08593;Tagamanent
08600;Berga
08604;Castell de l'Areny
08605;Montclar
08607;Sant Jaume de Frontanyà
08610;Avià
08611;Olvan
08612;Montmajor
08613;Vilada
08614;Espunyola, L'
08617;Capolat
08618;Castellar del Riu
08619;Borredà
08619;Quar, La
08620;Sant Vicenç dels Horts
08629;Torrelles de Llobregat
08630;Abrera
08635;Sant Esteve Sesrovires
08640;Olesa de Montserrat
08650;Sallent
08660;Balsareny
08660;Sitges
08670;Navàs
08672;Gaià
08673;Viver i Serrateix
08680;Gironella
08690;Santa Coloma de Cervelló
08691;Monistrol de Montserrat
08692;Puig-reig
08693;Casserres
08694;Guardiola de Berguedà
08694;Sant Julià de Cerdanyola
08695;Bagà
08695;Gisclareny
08696;Castellar de n'Hug
08696;Pobla de Lillet, La
08697;Saldes
08697;Josa i Tuixén
08698;Fígols
08698;Nou de Berguedà, La
08698;Marganell
08698;Cercs
08699;Vallcebre
08700;Igualada
08710;Santa Margarida de Montbui
08711;Òdena
08712;Sant Martí de Tous
08717;Argençola
08717;Montmaneu
08717;Talavera
08718;Cabrera d'Anoia
08719;Castellolí
08719;Jorba
08719;Rubió
08720;Vilafranca del Penedès
08729;Castellet i la Gornal
08730;Santa Margarida i els Monjos
08731;Sant Martí Sarroca
08732;Castellet i la Gornal
08732;Castellví de la Marca
08733;Pla del Penedès, El
08734;Avinyonet del Penedès
08734;Olèrdola
08735;Vilobí del Penedès
08736;Font-rubí
08737;Torrelles de Foix
08738;Pontons
08739;Subirats
08740;Sant Andreu de la Barca
08750;Molins de Rei
08753;Pallejà
08754;Papiol, El
08755;Castellbisbal
08756;Palma de Cervelló, La
08757;Corbera de Llobregat
08758;Cervelló
08759;Vallirana
08760;Martorell
08769;Castellví de Rosanes
08770;Sant Sadurní d'Anoia
08773;Mediona
08775;Torrelavit
08776;Sant Pere de Riudebitlles
08777;Sant Quintí de Mediona
08779;Llacuna, La
08780;Pallejà
08781;Hostalets de Pierola, Els
08782;Masquefa
08783;Masquefa
08784;Piera
08785;Vallbona d'Anoia
08786;Capellades
08787;Carme
08787;Orpí
08787;Pobla de Claramunt, La
08787;Santa Maria de Miralles
08788;Vilanova del Camí
08789;Torre de Claramunt, La
08790;Gelida
08791;Sant Llorenç d'Hortons
08792;Granada, La
08792;Santa Fe del Penedès
08793;Avinyonet del Penedès
08794;Cabanyes, Les
08795;Olesa de Bonesvalls
08796;Pacs del Penedès
08797;Puigdàlber
08798;Avinyonet del Penedès
08798;Sant Cugat Sesgarrigues
08799;Olèrdola
08800;Vilanova i la Geltrú
08801;Terrassa
08810;Sant Pere de Ribes
08811;Canyelles
08812;Sant Pere de Ribes
08818;Olivella
08820;Prat de Llobregat, El
08830;Sant Boi de Llobregat
08840;Viladecans
08849;Sant Climent de Llobregat
08850;Gavà
08859;Begues
08860;Castelldefels
08860;Sitges
08870;Sitges
08871;Sitges
08872;Sitges
08880;Cubelles
08901;Hospitalet de Llobregat, L'
08902;Hospitalet de Llobregat, L'
08903;Hospitalet de Llobregat, L'
08904;Hospitalet de Llobregat, L'
08905;Hospitalet de Llobregat, L'
08906;Hospitalet de Llobregat, L'
08907;Hospitalet de Llobregat, L'
08908;Hospitalet de Llobregat, L'
08911;Badalona
08912;Badalona
08913;Badalona
08914;Badalona
08915;Badalona
08916;Badalona
08917;Badalona
08918;Badalona
08921;Santa Coloma de Gramenet
08922;Santa Coloma de Gramenet
08923;Santa Coloma de Gramenet
08924;Santa Coloma de Gramenet
08930;Sant Adrià de Besòs
08940;Cornellà de Llobregat
08950;Esplugues de Llobregat
08960;Sant Just Desvern
08970;Sant Joan Despí
08980;Sant Feliu de Llobregat
09001;Burgos
09002;Burgos
09003;Burgos
09004;Burgos
09004;Sotragero
09005;Burgos
09006;Burgos
09007;Burgos
09100;Melgar de Fernamental
09107;Arenillas de Riopisuerga
09107;Castrillo Mota de Judíos
09107;Itero del Castillo
09107;Palacios de Riopisuerga
09108;Castrillo de Riopisuerga
09108;Melgar de Fernamental
09108;Padilla de Arriba
09108;Rezmondo
09108;Zarzosa de Río Pisuerga
09109;Castrojeriz
09109;Padilla de Abajo
09109;Sasamón
09109;Villasandino
09110;Castrojeriz
09119;Balbases, Los
09119;Castrojeriz
09119;Pedrosa del Príncipe
09119;Villaquirán de la Puebla
09120;Villadiego
09121;Melgar de Fernamental
09123;Sasamón
09124;Humada
09124;Villadiego
09125;Basconcillos del Tozo
09125;Huérmeces
09125;Montorio
09125;Úrbel del Castillo
09125;Villadiego
09126;Basconcillos del Tozo
09126;Humada
09127;Basconcillos del Tozo
09127;Valle de Valdelucio
09128;Grijalba
09128;Ibeas de Juarros
09128;Sordillos
09128;Villadiego
09128;Villamayor de Treviño
09128;Villegas
09129;Villadiego
09130;Rabé de las Calzadas
09130;Tardajos
09131;Pedrosa de Río Úrbel
09131;Quintanillas, Las
09131;Valle de Santibáñez
09131;Alfoz de Quintanadueñas
09133;Hormazas, Las
09133;Isar
09133;Manciles
09133;Pedrosa del Páramo
09133;Susinos del Páramo
09133;Tobar
09133;Villadiego
09135;Sotresgudo
09136;Sotresgudo
09140;Quintanaortuño
09140;Quintanilla Vivar
09140;Merindad de Río Ubierna
09141;Abajas
09141;Merindad de Río Ubierna
09142;Valle de Sedano
09142;Merindad de Río Ubierna
09143;Sargentes de la Lora
09143;Tubilla del Agua
09144;Sargentes de la Lora
09145;Sargentes de la Lora
09145;Tubilla del Agua
09145;Valle de Sedano
09146;Altos, Los
09146;Valle de Zamanzas
09146;Valle de Sedano
09150;Hormazas, Las
09150;Huérmeces
09150;Valle de Santibáñez
09159;Valle de Santibáñez
09163;Revilla y Ahedo, La
09191;Hurones
09191;Villayerno Morquillas
09191;Valle de las Navas
09192;Burgos
09192;Cardeñuela Riopico
09192;Orbaneja Riopico
09193;Burgos
09193;Carcedo de Burgos
09193;Cardeñajimeno
09193;Castrillo del Val
09194;Ausines, Los
09194;Carcedo de Burgos
09194;Cardeñadijo
09194;Ibeas de Juarros
09194;Revilla del Campo
09195;Arcos
09195;Villagonzalo Pedernales
09195;Villalbilla de Burgos
09195;Villariezo
09197;Sotragero
09197;Villalbilla de Burgos
09197;Merindad de Río Ubierna
09197;Alfoz de Quintanadueñas
09198;Castrillo del Val
09198;Ibeas de Juarros
09198;San Adrián de Juarros
09199;Arlanzón
09199;Atapuerca
09199;Barrios de Colina
09199;Burgos
09199;Cardeñajimeno
09199;Pineda de la Sierra
09199;Rábanos
09199;Rubena
09199;Villasur de Herreros
09200;Miranda de Ebro
09210;Valle de Tobalina
09211;Frías
09211;Oña
09211;Partido de la Sierra en Tobalina
09211;Valle de Tobalina
09212;Merindad de Cuesta-Urria
09212;Miranda de Ebro
09212;Valle de Tobalina
09213;Cillaperlata
09213;Trespaderne
09213;Valle de Tobalina
09214;Bozoó
09215;Condado de Treviño
09216;Condado de Treviño
09217;Condado de Treviño
09218;Condado de Treviño
09218;Miranda de Ebro
09219;Altable
09219;Ameyugo
09219;Bozoó
09219;Encío
09219;Miranda de Ebro
09219;Santa Gadea del Cid
09219;Santa María Rivarredonda
09219;Valluércanes
09219;Villanueva de Teba
09220;Pampliega
09226;Barrio de Muñó
09226;Belbimbre
09226;Celada del Camino
09226;Palazuelos de Muñó
09226;Pampliega
09226;Villaquirán de los Infantes
09226;Villaverde-Mogina
09226;Villazopeque
09227;Castellanos de Castro
09227;Hontanas
09227;Iglesias
09227;Tamarón
09227;Villaldemiro
09228;Ciadoncha
09228;Mahamud
09228;Mazuela
09228;Olmillos de Muñó
09228;Presencio
09228;Villaverde del Monte
09230;Buniel
09230;Estépar
09230;Frandovínez
09230;Hornillos del Camino
09230;San Mamés de Burgos
09233;Alfoz de Bricia
09239;Albillos
09239;Arcos
09239;Cavia
09239;Cayuela
09239;Estépar
09240;Briviesca
09244;Busto de Bureba
09244;Fuentebureba
09244;Quintanaélez
09245;Berzosa de Bureba
09245;Briviesca
09245;Grisaleña
09245;Vallarta de Bureba
09245;Zuñeda
09246;Barrios de Bureba, Los
09246;Carcedo de Bureba
09246;Llano de Bureba
09246;Oña
09246;Piérnigas
09246;Poza de la Sal
09246;Quintanabureba
09246;Rojas
09247;Galbarros
09247;Salinillas de Bureba
09248;Bañuelos de Bureba
09248;Belorado
09248;Briviesca
09248;Carrias
09248;Prádanos de Bureba
09248;Reinoso
09249;Aguilar de Bureba
09249;Barrios de Bureba, Los
09249;Briviesca
09249;Navas de Bureba
09249;Oña
09249;Vid de Bureba, La
09249;Vileña
09250;Belorado
09250;Miraveche
09251;Cubo de Bureba
09252;Miraveche
09257;Villafranca Montes de Oca
09258;Alcocero de Mola
09258;Belorado
09258;Castil de Peones
09258;Espinosa del Camino
09258;Tosantos
09258;Valle de Oca
09258;Villafranca Montes de Oca
09258;Villambistia
09259;Bascuñana
09259;Castildelgado
09259;Fresneña
09259;Ibrillos
09259;Redecilla del Camino
09259;Redecilla del Campo
09259;Viloria de Rioja
09260;Pradoluengo
09267;Belorado
09267;Fresneda de la Sierra Tirón
09268;Pradoluengo
09268;Rábanos
09268;Santa Cruz del Valle Urbión
09268;San Vicente del Valle
09268;Valmala
09268;Villagalijo
09269;Rábanos
09270;Cerezo de Río Tirón
09270;Redecilla del Campo
09271;Quintanilla San García
09272;Belorado
09272;Fresno de Río Tirón
09280;Cascajares de Bureba
09280;Encío
